id_str,
1292638186842330000,
1292628590425750000,
1292628551926260000,
1292602661531980000,
1292602267678500000,
1292287207533930000,
1292286038518280000,
1292285575454690000,
1292284959533790000,
1292284850125310000,
1292276970164710000,
1292239034966770000,
1292217551666190000,
1292217539376950000,
1292217523480470000,
1292217503951790000,
1292194488790790000,
1292190319845470000,
1292181029541870000,
1291895232569760000,
1291895182535900000,
1291894905107870000,
1291894896928990000,
1291894874892000000,
1291894855707360000,
1291880690884250000,
1291871370197040000,
1291864911509930000,
1291864495648890000,
1291864496571660000,
1291864494608730000,
1291842540023550000,
1291749761511450000,
1291748179726200000,
1291732831102800000,
1291722355471940000,
1291721526341920000,
1291718731224300000,
1291718043261960000,
1291717905239930000,
1291717770791580000,
1291717616579540000,
1291717437616940000,
1291717271027620000,
1291716869100120000,
1291716077404250000,
1291714762980700000,
1291714598140330000,
1291714356485520000,
1291713214066180000,
1291535003466090000,
1291494244943900000,
1291489202157290000,
1291489131818880000,
1291488732173010000,
1291488510525030000,
1291488374835090000,
1291488374835090000,
1291483070697280000,
1291478222568330000,
1291478097699770000,
1291457000283540000,
1291443251803810000,
1291435765575170000,
1291422531874770000,
1291422027060930000,
1291421560658470000,
1291416662059540000,
1291415901636420000,
1291402819287810000,
1291394961217400000,
1291339436727380000,
1291233589758130000,
1291233167312070000,
1291232452875300000,
1291232236151370000,
1291231474239310000,
1291230139477560000,
1291228757437570000,
1291227825257810000,
1291227433304300000,
1291227371543170000,
1291224128427640000,
1291221742116010000,
1291220257416280000,
1291212336204840000,
1291166830946650000,
1291144918673550000,
1291144294259200000,
1291128817810010000,
1291117659086560000,
1291074236992320000,
1291073985107690000,
1291061635348680000,
1291061529236900000,
1291061411167250000,
1291015075541780000,
1291012543419480000,
1290967953542900000,
1290961666465720000,
1290959521234450000,
1290958442857920000,
1290957958445180000,
1290957656321070000,
1290956691488610000,
1290954964081220000,
1290954271140210000,
1290952940602130000,
1290949993600290000,
1290794273261130000,
1290784892469550000,
1290784766166470000,
1290784748072240000,
1290784742238020000,
1290784645672460000,
1290781707151570000,
1290781087619320000,
1290780653596870000,
1290780629836190000,
1290771580910520000,
1290754940231710000,
1290741980813820000,
1290730748132160000,
1290727631114160000,
1290692768675900000,
1290687393293630000,
1290677513501400000,
1290675275655780000,
1290658863319000000,
1290648990242000000,
1290638211354690000,
1290624578692300000,
1290623558461410000,
1290488364362170000,
1290477057709750000,
1290462815891880000,
1290460849296010000,
1290459912804360000,
1290459751885740000,
1290459657199330000,
1290459584847650000,
1290418034646160000,
1290417971349920000,
1290417952899180000,
1290413397490760000,
1290413383301420000,
1290413340116880000,
1290413335985430000,
1290401249251270000,
1290308363872530000,
1290284578578410000,
1290283634130210000,
1290282508303710000,
1290270589945430000,
1290267685117460000,
1290261807282750000,
1290257055534550000,
1290253369404090000,
1290252674777130000,
1290250416278530000,
1290247914783040000,
1290247823271870000,
1290247760768190000,
1290247721761280000,
1290247650139300000,
1290247555981250000,
1290247499630820000,
1290097359204910000,
1290011585587660000,
1290011569657610000,
1290002828203660000,
1289999271664780000,
1289997897723860000,
1289894127778370000,
1289887533250350000,
1289882843032630000,
1289882252734690000,
1289882034358430000,
1289881464184530000,
1289881349466100000,
1289881071610330000,
1289881045815320000,
1289880428854180000,
1289880214810420000,
1289879522700150000,
1289879445914840000,
1289878218904760000,
1289877695367530000,
1289877179791110000,
1289874301517060000,
1289873585318890000,
1289870819909400000,
1289870575687490000,
1289870016272160000,
1289866271950080000,
1289865773658210000,
1289865285965680000,
1289863552912830000,
1289863070836120000,
1289861494306290000,
1289860984069170000,
1289858922690620000,
1289857846557860000,
1289852785379290000,
1289782336809140000,
1289782253472450000,
1289777065995030000,
1289776958512000000,
1289776792161590000,
1289776269706500000,
1289776166174240000,
1289775204567130000,
1289774962757140000,
1289774911414650000,
1289774643616780000,
1289774600021130000,
1289774333808730000,
1289774273205330000,
1289774239017360000,
1289773073462300000,
1289771689874560000,
1289770262783610000,
1289767682196240000,
1289766130819580000,
1289741750680990000,
1289741170373840000,
1289740676989470000,
1289740601659850000,
1289740305533600000,
1289740267126280000,
1289740135714570000,
1289740108426620000,
1289740067116740000,
1289739946786520000,
1289739831938090000,
1289739813650710000,
1289734620347470000,
1289734596846730000,
1289734578815380000,
1289734560863850000,
1289734544426440000,
1289734528043370000,
1289734510964280000,
1289734498561610000,
1289732421710030000,
1289731760838720000,
1289675192172590000,
1289674638285440000,
1289657702608540000,
1289656445261110000,
1289646330361470000,
1289644402906760000,
1289639829810990000,
1289636367283230000,
1289633994242320000,
1289633894237470000,
1289633359681830000,
1289408673324770000,
1289407195029760000,
1289397528639790000,
1289358246541550000,
1289353615224660000,
1289352821591210000,
1289314056654840000,
1289312630608460000,
1289288621900430000,
1289284178127640000,
1289283987718820000,
1289283091635120000,
1289282585718190000,
1289276330320650000,
1289275972919810000,
1289275311272520000,
1289261848865400000,
1289260338135690000,
1289201326375800000,
1289201322588240000,
1289187953269340000,
1288981002849860000,
1288968970331210000,
1288966119676610000,
1288953059717120000,
1288947487911410000,
1288933202812450000,
1288933078287740000,
1288932940337090000,
1288913001135960000,
1288907923914130000,
1288907916020460000,
1288843391065880000,
1288832830773100000,
1288826742539460000,
1288818160389550000,
1288815049604290000,
1288809157722870000,
1288620254130620000,
1288616496638250000,
1288602262567150000,
1288600743482540000,
1288600710263660000,
1288600594014280000,
1288599151349920000,
1288572901323670000,
1288564391735060000,
1288564098242950000,
1288564064583580000,
1288561589155740000,
1288561241351420000,
1288520310531270000,
1288520300250920000,
1288519484823810000,
1288519158368480000,
1288511210543960000,
1288511206790110000,
1288509572223650000,
1288509568578770000,
1288506554585500000,
1288503765008440000,
1288503343640270000,
1288503162404390000,
1288503057999740000,
1288502990798630000,
1288502576229440000,
1288442428094120000,
1288442413879560000,
1288436818573160000,
1288436755646090000,
1288435776632630000,
1288435620981940000,
1288435541344690000,
1288435464102380000,
1288435342182310000,
1288434969572930000,
1288434894218170000,
1288434811892370000,
1288434727331000000,
1288434637359000000,
1288434400733070000,
1288434320273700000,
1288434244524570000,
1288434112559290000,
1288433749156380000,
1288433395178110000,
1288325296668770000,
1288325182986370000,
1288236201967840000,
1288236060011630000,
1288235002602440000,
1288234991483260000,
1288232888731870000,
1288231439272670000,
1288231358574260000,
1288231315251360000,
1288231298260230000,
1288231202151950000,
1288231189191490000,
1288222951511390000,
1288109093694000000,
1288109090061700000,
1288095296363400000,
1287955156387200000,
1287953623549440000,
1287953293155720000,
1287952879370760000,
1287951768006130000,
1287951607506840000,
1287951596832390000,
1287951509427290000,
1287951461041800000,
1287950772815240000,
1287950505537350000,
1287950379813080000,
1287949972638510000,
1287949578441020000,
1287949518986780000,
1287949095475300000,
1287949070405780000,
1287947889399010000,
1287947826165620000,
1287947772822520000,
1287947119387650000,
1287945543642220000,
1287945545600960000,
1287936582411060000,
1287885395590610000,
1287880895051900000,
1287877621380830000,
1287843182278050000,
1287843019627150000,
1287843003973980000,
1287842778874080000,
1287755668053790000,
1287755616732220000,
1287755448960130000,
1287754912919680000,
1287754549499920000,
1287754508626520000,
1287754010791900000,
1287753882253290000,
1287753824652980000,
1287753780470190000,
1287753745770650000,
1287753652891980000,
1287753586403930000,
1287752842837710000,
1287751970636390000,
1287751921852380000,
1287751892509110000,
1287751864977670000,
1287751794148460000,
1287751778059060000,
1287751757020440000,
1287751736715880000,
1287751710576910000,
1287751688795950000,
1287751643052870000,
1287751612040130000,
1287751550681730000,
1287751523150240000,
1287749618479120000,
1287749194581670000,
1287749138130570000,
1287749042521470000,
1287748921956200000,
1287741370007000000,
1287741330144340000,
1287741326411410000,
1287561862272430000,
1287560403480780000,
1287559569757980000,
1287559399729430000,
1287558855510170000,
1287558805413220000,
1287558724068900000,
1287558657371240000,
1287558619643260000,
1287558464210900000,
1287558198908520000,
1287558150963560000,
1287557933320920000,
1287557917382590000,
1287557495662080000,
1287557442146930000,
1287557366469110000,
1287555257711520000,
1287554056727040000,
1287553771677950000,
1287552699991370000,
1287552634698620000,
1287552567992440000,
1287551977065340000,
1287551884434100000,
1287551390793870000,
1287549318992470000,
1287549045687410000,
1287548353774050000,
1287546865823680000,
1287543914413590000,
1287543805189680000,
1287543557176380000,
1287543421331290000,
1287542980530910000,
1287542004533120000,
1287541729449640000,
1287540948654850000,
1287539708072000000,
1287538300505520000,
1287538222105530000,
1287537956933300000,
1287537788049640000,
1287537600409010000,
1287536978712580000,
1287536846050820000,
1287521478431380000,
1287517470497080000,
1287490820669610000,
1287488316565340000,
1287478979574800000,
1287473812733340000,
1287472054527190000,
1287470740237940000,
1287455273473500000,
1287373747180240000,
1287371355332190000,
1287370810529840000,
1287370583001390000,
1287370459730910000,
1287368577557970000,
1287366627672160000,
1287251585396020000,
1287250572949800000,
1287220358731500000,
1287219821202080000,
1287219198729510000,
1287164119867690000,
1287119187324870000,
1287119189359100000,
1287004513677840000,
1286994880808590000,
1286993270816370000,
1286992810835670000,
1286992521931910000,
1286991323728410000,
1286991201355300000,
1286990480102820000,
1286985175075820000,
1286982002604990000,
1286982004358160000,
1286879353490610000,
1286879311463570000,
1286878765793050000,
1286878242377470000,
1286877623747050000,
1286875060263930000,
1286869735590810000,
1286867436193680000,
1286866597865560000,
1286866222903100000,
1286821179806840000,
1286807899314870000,
1286797798847860000,
1286779564627310000,
1286779555764740000,
1286779546612700000,
1286762262334750000,
1286761119944700000,
1286761004785860000,
1286749909077630000,
1286734646135440000,
1286669631072100000,
1286662316717740000,
1286646085541410000,
1286465485136170000,
1286455767462210000,
1286446796181500000,
1286412162240590000,
1286404022442830000,
1286372175117790000,
1286337596206050000,
1286332695023430000,
1286299924141930000,
1286280956710720000,
1286280368828570000,
1286280084182170000,
1286280034077070000,
1286279853910700000,
1286279796675280000,
1286279730887620000,
1286279663850000000,
1286279555095960000,
1286279298417130000,
1286279221900440000,
1286278860330410000,
1286278629433930000,
1286278183885700000,
1286278102742700000,
1286277957531590000,
1286277789402960000,
1286277757673120000,
1286277665071260000,
1286277431968630000,
1286277310501590000,
1286277164195770000,
1286276987217210000,
1286276821336510000,
1286276357853450000,
1286276239796440000,
1286276163107720000,
1286276076096890000,
1286275997676040000,
1286275453850980000,
1286275182374670000,
1286275070772620000,
1286274749442790000,
1286274652155730000,
1286274303529550000,
1286274155302830000,
1286273785608510000,
1286273707485400000,
1286273599213570000,
1286273485514440000,
1286273037520730000,
1286272857337660000,
1286272009580790000,
1286271596349480000,
1286270724836060000,
1286268988226500000,
1286268863169070000,
1286266178789310000,
1286070129965640000,
1286068904788360000,
1286068874560100000,
1286068741063740000,
1286068727017090000,
1286056250468370000,
1286039719013490000,
1286039600796920000,
1286039454528990000,
1286039444571720000,
1286027688646520000,
1286021372070830000,
1285739634350260000,
1285739601513060000,
1285737936839940000,
1285737918548540000,
1285700831782860000,
1285683762563550000,
1285540318503400000,
1285538283892740000,
1285526989667950000,
1285524871666110000,
1285522754129850000,
1285520982648720000,
1285520211593100000,
1285299379746810000,
1285206391708360000,
1285196013020610000,
1284899438591450000,
1284894958567260000,
1284894845614600000,
1284831061181170000,
1284816646104920000,
1284728158441410000,
1284684172511010000,
1284683909524070000,
1284683704435190000,
1284683657207330000,
1284683591268600000,
1284683453309620000,
1284680519263940000,
1284680095991500000,
1284586459358460000,
1284549896389950000,
1284354405731650000,
1284354319941280000,
1284354303763890000,
1284354291369680000,
1284353974112520000,
1284353955980550000,
1284353935562670000,
1284352892271560000,
1284352619780210000,
1284352501286870000,
1284352298622360000,
1284352067096770000,
1284351190768150000,
1284350086227550000,
1284349968313180000,
1284349693007450000,
1284349611642170000,
1284349538300500000,
1284349446248070000,
1284349394184220000,
1284349350634820000,
1284349169088560000,
1284348939739840000,
1284348643932330000,
1284348228482320000,
1284347857751940000,
1284347495787760000,
1284347358491350000,
1284347039195760000,
1284346698916030000,
1284346626421720000,
1284346548139280000,
1284346525913620000,
1284346355616490000,
1284346285286460000,
1284346182207260000,
1284346045317680000,
1284345894486310000,
1284345844225970000,
1284345795060340000,
1284345735987840000,
1284345702198450000,
1284345659680750000,
1284345635412600000,
1284344781808730000,
1284325280820210000,
1284325226478780000,
1284282946850080000,
1284255474691570000,
1284255472229510000,
1284255473424890000,
1284225001659520000,
1284224894092310000,
1284224278666320000,
1284162207232730000,
1284117448409640000,
1284116202592270000,
1283965224274530000,
1283963886786540000,
1283963431901690000,
1283961742666730000,
1283954475502310000,
1283954373832380000,
1283954052494230000,
1283953999809510000,
1283953904875600000,
1283953830074470000,
1283953629800650000,
1283953568349920000,
1283953337495420000,
1283953282709420000,
1283943240434160000,
1283911512080380000,
1283911447823760000,
1283600539599670000,
1283566320802550000,
1283566317929470000,
1283566319405790000,
1283557240696340000,
1283557060748110000,
1283556743864370000,
1283556379853230000,
1283556360056110000,
1283538475900370000,
1283538412709050000,
1283487196247450000,
1283457975689110000,
1283457949864720000,
1283457944252800000,
1283457917207870000,
1283434584689040000,
1283434482322800000,
1283429106768660000,
1283428971611380000,
1283376421767910000,
1283374013100720000,
1283373044791160000,
1283371800982940000,
1283370156341760000,
1283368139204560000,
1283365563553760000,
1283249011860920000,
1283248897301840000,
1283240553900110000,
1283240204522920000,
1283224082318840000,
1283223267713700000,
1283222832512670000,
1283222507760300000,
1283221433859150000,
1283219567440020000,
1283215676488980000,
1283206648593610000,
1283192212986230000,
1283175832333290000,
1283175820027190000,
1283175795469550000,
1283169622225750000,
1283064290233240000,
1283063782370090000,
1283063174288350000,
1283029342084350000,
1282892191082380000,
1282891169039550000,
1282890220082520000,
1282890085483060000,
1282889437102340000,
1282889405359960000,
1282889354684350000,
1282889320676890000,
1282889287596410000,
1282888933211270000,
1282888821001070000,
1282888655930090000,
1282888467719030000,
1282888409195970000,
1282888339604070000,
1282818772420700000,
1282818389883400000,
1282817828496820000,
1282814301452090000,
1282785784865660000,
1282785532217620000,
1282675421541280000,
1282669015794610000,
1282668779575610000,
1282659061029310000,
1282647375257960000,
1282644601665450000,
1282641318460650000,
1282639925205130000,
1282639766039780000,
1282639712746900000,
1282639140220210000,
1282638959131180000,
1282638560613600000,
1282638057452240000,
1282630838845340000,
1282291265661470000,
1282288813075770000,
1282286508716750000,
1282286510390280000,
1282281745585500000,
1282281466450390000,
1282281370958650000,
1282281237898550000,
1282281172131810000,
1282278706111700000,
1282276752090430000,
1282155171909430000,
1282149943164240000,
1282129696382230000,
1282113922523430000,
1282113342082090000,
1282104681154600000,
1282022963987050000,
1282022835867790000,
1282022791857020000,
1282022576441700000,
1281940302782130000,
